lexeme_russian	number_syllables	onset	coda
O-V-O-V-N-V-O-V-J-V	5	O	V
O-V-O-V-O-V	3	O	V
O-V-O-V-L-V-N-O-V	4	O	V
O-V-O-V-L-V-N-V-O	4	O	O
O-V-O-V-O-V	3	O	V
O-V-O-V-O-N-V-O-O	3	O	O-O
O-V-O-V-O-N-V-J	3	O	J
O-V-O-V-L-V-O-V	4	O	V
O-V-O-V-L	2	O	L
O-V-O-V-N-O-O-V-J	3	O	J
O-V-O-V-N-V-O	3	O	O
O-V-O-V-N-V-J-V	4	O	V
O-V-O-V-N-O-V	3	O	V
O-V-O-V-O	2	O	O
O-V-O-V-O-V-J	3	O	J
O-V-O-V-O-R-V-O	3	O	O
O-V-O-V-O-V	3	O	V
O-V-O-V-O	2	O	O
O-V-O-V-O	2	O	O
O-V-O-V-O-N-V-J	3	O	J
O-V-O-V-O-N-V-J	3	O	J
O-V-O-V-O-V-O-R	3	O	O-R
O-V-O-V-N-V-J-V	4	O	V
O-V-O-V-O-V-O-V-N-V-R	5	O	R
O-V-O-V-O-O-V-N	3	O	N
O-V-O-V-O-R-V-V	4	O	V
O-V-O-V-N-V	3	O	V
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-V-O-O-O-V-J	4	O	J
O-V-O-O-V-J	2	O	J
O-V-O-O-V-O-O	2	O	O-O
O-V-O-L-V	2	O	V
O-V-O-R-V	2	O	V
O-V-O-V-O	2	O	O
O-V-O-V-O-V-O-V-J	4	O	J
O-V-O-V-O-V	3	O	V
O-V-O-V-N	2	O	N
O-V-O-V-O-V-J-V	4	O	V
O-V-O-V-O-V-J	3	O	J
O-V-O-O-V-R-V-O-V	4	O	V
O-V-O-O-V-J	2	O	J
O-V-O-V-N-V-O	3	O	O
O-V-O	1	O	O
O-V-J-V-O-V-J	3	O	J
O-V-J-V-O	2	O	O
O-V-O	1	O	O
O-V-O-V-O-O-V-J	3	O	J
O-V-O-V-O-N-V-O	3	O	O
O-V-O-V-O-N-V-J	3	O	J
O-V-O-V-O	2	O	O
O-V-O	1	O	O
O-V-O-V-N-O-V	3	O	V
O-V-O-V-N-V-O	3	O	O
O-V-O-V-N-O-V-O	3	O	O
O-V-O-O-L	1	O	O-O-L
O-V-O-V-O-R-V-O-V-J-V	5	O	V
O-V-O-V-O	2	O	O
O-V-O-L	1	O	O-L
O-V-O-N-V-O	2	O	O
O-V-O-V-O-V-J	3	O	J
O-V-O-V-O	2	O	O
O-V-O-V-O-V	3	O	V
O-V-O-V-O-V-N-V	4	O	V
O-V-O-V-O-N-V-J	3	O	J
O-V-V-O-V-O	3	O	O
O-V-V-N-O-V	3	O	V
O-V-V-O-V-J	3	O	J
O-V-J	1	O	J
O-V-J-O-V	2	O	V
O-V-J-O-V-O-O-V-J	3	O	J
O-V-J-O-V	2	O	V
O-V-J-O-V-O-V-J	3	O	J
O-V-J-N-V-L-O-V-O	3	O	O
O-V-J-O-V-O	2	O	O
O-V-J-O-V-O-V	3	O	V
O-V-O	1	O	O
O-V-O-O-V-V-O	3	O	O
O-V-O-O-V-V-O-N-V-J	4	O	J
O-V-O-V-O	2	O	O
O-V-O-V-O-O-V-O	3	O	O
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-N-V-J	3	O	J
O-V-O-V-O-O-V-O	3	O	O
O-V-O-V-O-O-V-O-V	4	O	V
O-V-O-V	2	O	V
O-V-O-V-O-V-O-V-J-V	5	O	V
O-V-O-V-O-O-V-N	3	O	N
O-V-O-V-O-O-V-N-V-O	4	O	O
O-V-O-V-O-O-V-N-O-V	4	O	V
O-V-O-V-O-O-V-N-O-O-V-J	4	O	J
O-V-O-O-V-R-O	2	O	R-O
O-V-O-L-V-N	2	O	N
O-V-O-L-V-O	2	O	O
O-V-O-L-V	2	O	V
O-V-O-L-V-N-V-J	3	O	J
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-O-V	3	O	V
O-V-O-V-O-V-O-N-V-J	4	O	J
O-V-O-V-O-O-V-O	3	O	O
O-V-O-V-O-V-J	3	O	J
O-V-O-V-O-O-V-O	3	O	O
O-V-O-V-O-O-L-V-O-V-J	4	O	J
O-V-O-V-O-O-N-V-O	3	O	O
O-V-O-V-O-O-N-V-O-V	4	O	V
O-V-O-V-O-O-N-V-O-V-O	4	O	O
O-V-O-V-O-O-N-V-O-V-O-O-O-V	5	O	V
O-V-O-V-O-O-N-V-J	3	O	J
O-V-O-V-O-O	2	O	O-O
O-V-O-V-O-V-L-N-V-J	4	O	J
O-V-O-O	1	O	O-O
O-V-L	1	O	L
O-V-L	1	O	L
O-V-L-V-O-V-N	3	O	N
O-V-L-V-O-V-N	3	O	N
O-V-L-V-N-O-V	3	O	V
O-V-L-V-N-O-V-N	3	O	N
O-V-L-V-N-O-V-N	3	O	N
O-V-L-V-O	2	O	O
O-V-L-V-O-V	3	O	V
O-V-L-V-O-V-L-V-O-V-O-V-J-V	7	O	V
O-V-L-V-O-V-L-V-O-V-O-V-N-N-V-J	7	O	J
O-V-L-V-O-V-L-V-O-V-O-V-O	6	O	O
O-V-L-V-O-V-L-V-O-V-O-V-O-O-V	7	O	V
O-V-L-V-O-V-L-N-V-O-O	4	O	O-O
O-V-L-V-O-V-L-N-V-J	4	O	J
O-V-L-V-O-V-L-N-V-J	4	O	J
O-V-L-V-O-O-V	3	O	V
O-V-L-V-O-N-V-J	3	O	J
O-V-L-V-O-V-O-N-V-J	4	O	J
O-V-L-V-O-V-O	3	O	O
O-V-L-V-O	2	O	O
O-V-L-V-O-O-V	3	O	V
O-V-L-V-O	2	O	O
O-V-L-V-O-V-O-O-V-J	4	O	J
O-V-L-V-O-V-O-O-O-V	4	O	V
O-V-L-V-O-V-O-O-O-V-O-V-O	5	O	O
O-V-L-V-O	2	O	O
O-V-L-V-V-O-V-R-V	5	O	V
O-V-L-V-O-V-J	3	O	J
O-V-L-V-N-V-J-V	4	O	V
O-V-L-V-N-V-N-V	4	O	V
O-V-L-V-N-V-J	3	O	J
O-V-L-V-V-V-O-V-V-O	6	O	O
O-V-L-V-V-V-O-V-V-O-O-O-V-J	7	O	J
O-V-L-V-V-V-N-O-R-V-O-V-L-V-O-V-J-V	9	O	V
O-V-L-V-V-V-O-R-V-O-V-N-O-O-V-J	7	O	J
O-V-L-V-V-O-V-V-L-V-O-V-J-V	8	O	V
O-V-L-V-V-O-V-O-V-N-V-O	6	O	O
O-V-L-V-V-O-V-O-V-N-V-O-V	7	O	V
O-V-L-V-V-O-V-N	4	O	N
O-V-L-V-V-O-V-N-V-O-V-J	6	O	J
O-V-L-V-V-O-R-V-O	4	O	O
O-V-L-V-V-O-R-V-O-V-O-O	5	O	O-O
O-V-L-V-V-O-R-V-O-V-O-V-O-O-V-J	7	O	J
O-V-L-V-V-O-R-V-O-V-J-V	6	O	V
O-V-L-V-V-O-V-O-R	4	O	O-R
O-V-L-V-V-O-V-J	4	O	J
O-V-L-V-V-O-V-J-O-O-V-J	5	O	J
O-V-L-V-V-O-V-V-L-V-O-V-J-V	8	O	V
O-V-L-V-V-L-V-O	4	O	O
O-V-L-V-V-L-V-O-V-O-V-O-O-V-J	7	O	J
O-V-L-V-V-N-O-V-L-V-O	5	O	O
O-V-L-V-V-N-O-V-L-V-O-V-O-V-O-O-V-J	8	O	J
O-V-L-V-V-N-O-V-L-V-O-V-J-V	7	O	V
O-V-L-V-V-O-V-O-V-R-O-O-V-J	6	O	J
O-V-L-V-V-O-V-N-V-J-V	6	O	V
O-V-L-V-V-O-V-R-V-J	5	O	J
O-V-L-V-V-O-V-O-V-L-V-O-V-J-V	8	O	V
O-V-L-V-V-O-V-N	4	O	N
O-V-L-V-V-O-V-N-V-O-V-J	6	O	J
O-V-L-V-R-N-V	3	O	V
O-V-L-V-O-O-V-N-V	4	O	V
O-V-L-V-O-O-V-N-O-V	4	O	V
O-V-L-V-O-O-V-N-O-O-V-J	4	O	J
O-V-L-V-O-O-R-V	3	O	V
O-V-L-V-O-O-V	3	O	V
O-V-L-V-O	2	O	O
O-V-L-V-O-V-N-V-N	4	O	N
O-V-L-V-V	3	O	V
O-V-L-V	2	O	V
O-V-L-V	2	O	V
O-V-L-V-L-N-V-J	3	O	J
O-V-L-V-L-O-V-O	3	O	O
O-V-L-V-N-O-O-V-O-O	3	O	O-O
O-V-L-V-N-O-V-N-V-O	4	O	O
O-V-L-V-N-O-V-N-V-O-V-O	5	O	O
O-V-L-V-N-O-R-V-N	3	O	N
O-V-L-V-N-V-O-V-J-V	5	O	V
O-V-L-V-N-V-L-V-O-V-J-V	6	O	V
O-V-L-V-O-V-O	3	O	O
O-V-L-V-O-V-O-N-V-O	4	O	O
O-V-L-V-O-V-N-O-R	3	O	N-O-R
O-V-L-V-O-V-N-O-R-V-O-V-J	5	O	J
O-V-L-V-O-R-V	3	O	V
O-V-L-V-O	2	O	O
O-V-L-V-O	2	O	O
O-V-L-V-O-V	3	O	V
O-V-L-V-J-V	3	O	V
O-V-L-O-V	2	O	V
O-V-L-O-V-V-O-R-V-O-N-V-J	5	O	J
O-V-L-L-V-O-V	3	O	V
O-V-L-L-V-O-V-J	3	O	J
O-V-L-L-V-O-V-V-N	4	O	N
O-V-L-L-V-O-V-O	3	O	O
O-V-L-L-V-V-O-V-O	4	O	O
O-V-L-L-V-V-O-V-O-N-V-J	5	O	J
O-V-L-L-V-O-R-V-O	3	O	O
O-V-L-V-N-N-V-O	3	O	O
O-V-L-V-N-N-V-O-V	4	O	V
O-V-L-V-N-N-V-O-V-O	4	O	O
O-V-L-V-N-N-V-O-V-O-O-V-J	5	O	J
O-V-L-V-N-N-V-O-V-O-O-O-V	5	O	V
O-V-L-V-O-O-V	3	O	V
O-V-L-V-O-O-V-O-V-J	4	O	J
O-V-L-V-O-N-V-O	3	O	O
O-V-L-V-O-N-V-O	3	O	O
O-V-L-V-O-N-V-J	3	O	J
O-V-L-O-V-O	2	O	O
O-V-L-O-V-O-V-O-V-J	4	O	J
O-V-L-V-O-V	3	O	V
O-V-L-V-O-V-O	3	O	O
O-V-L-V-O-N-V-O	3	O	O
O-V-L-V-O-N-V-J	3	O	J
O-V-L-V-J	2	O	J
O-V-L	1	O	L
O-V-L-O-V	2	O	V
O-V-L-N-V	2	O	V
O-V-L-N-V-N-V-O-V	4	O	V
O-V-L-N-V-O-O-V	3	O	V
O-V-L-N-V-R-V	3	O	V
O-V-L-N-V-O-V-N	3	O	N
O-V-L-N-V-O-V-N-V-O-V-J	5	O	J
O-V-L-N-V-O-V-O-N-V-J	4	O	J
O-V-L-N-V-O-V-J	3	O	J
O-V-L-N-V-O	2	O	O
O-V-L-N-V-O	2	O	O
O-V-L-O-V-O-V-J-V	4	O	V
O-V-L-O-V-R-V-O-V-O	4	O	O
O-V-L-O-V-O-V-O-V-J-V	5	O	V
O-V-L-O-V-O-V	3	O	V
O-V-L-O-V-O-O-V	3	O	V
O-V-L-O-V	2	O	V
O-V-L-O-V-O-V-J	3	O	J
O-V-L-O-V-O-N-V-O	3	O	O
O-V-L-O-V-O-V-O-N-V-J	4	O	J
O-V-L-O-V-O-V-J	3	O	J
O-V-L-O-V-V-O-R-V-O-N-V-J	5	O	J
O-V-L-O-V-O-V-J	3	O	J
O-V-L-O-V-O	2	O	O
O-V-L-O-V-O	2	O	O
O-V-L-V-O-V-J	3	O	J
O-V-N-V-R	2	O	R
O-V-N-V-R-O-O-V-J	3	O	J
O-V-N-O-V	2	O	V
O-V-N-O-V-O-N-V-J	3	O	J
O-V-N-O-V-O-V-O-V-J	4	O	J
O-V-N-O-V-O-V	3	O	V
O-V-N-O-V-O-V	3	O	V
O-V-N-O-V-O-V-O-O-V	4	O	V
O-V-N-O-V-O-O-V	3	O	V
O-V-N-O-L-V-O	2	O	O
O-V-N-O-L-V-O-V-O-O	3	O	O-O
O-V-N-O-L-V-O-V-O-O-O-V	4	O	V
O-V-N-O-L-V-O-N-V-J	3	O	J
O-V-N-V-O-O-V	3	O	V
O-V-N-V-O-L-V-O-V-O-O	4	O	O-O
O-V-N-V-O-L-V-O-V-J	4	O	J
O-V-N-V-O-N-V-O	3	O	O
O-V-N-V-O-N-V-J	3	O	J
O-V-N-V-O-V-O-V-N-V	5	O	V
O-V-N-V-O-V-O-V-O	4	O	O
O-V-N-V-O	2	O	O
O-V-N	1	O	N
O-V-N-V-O-V-J-V	4	O	V
O-V-N-V-O-V-V-O-O-O-V-J	5	O	J
O-V-N-V-N-V	3	O	V
O-V-N-V-N-V-R-V-O-V-N-V-O-N	6	O	O-N
O-V-N-V-N-V-R-V-O-V-N-O-O-V-J	6	O	J
O-V-N-V-N-O-V	3	O	V
O-V-N-V-R-V-O-V-O-N	4	O	O-N
O-V-N-V-R-V-O-V-J	4	O	J
O-V-N-V-O-V-V	4	O	V
O-V-N-V-O	2	O	O
O-V-N-O-V-R-O-V-O	3	O	O
O-V-N-O-V-N-V-O-V-O	4	O	O
O-V-N-O-V-R-N-V-N-V-O-N	4	O	O-N
O-V-N-O-V-R-N-V-N-V-O-O	4	O	O-O
O-V-N-O-V-L-V-N	3	O	N
O-V-N-O-V	2	O	V
O-V-N-O-V-N	2	O	N
O-V-N-O-V-N-V-O	3	O	O
O-V-N-O-V-O-O-V	3	O	V
O-V-N-O-V-N-V-O-V-O-O-V-J	5	O	J
O-V-N-O-V-N-V-J-V	4	O	V
O-V-N-O-V-O	2	O	O
O-V-N-V-O-V-R-V-O	4	O	O
O-V-N-V-O-V-R-V-O-O	4	O	O-O
O-V-N-V-O-V-R-V-O-V-O-O-V-J	6	O	J
O-V-N-V-L-V-O-V-O	4	O	O
O-V-N-V-L	2	O	L
O-V-N-V-L-N-V-J	3	O	J
O-V-N-V-N-O-V	3	O	V
O-V-N-O-V-V-O-V-J-V	5	O	V
O-V-N-V	2	O	V
O-V-N-V-O-R-V-O-O-O-V-J	4	O	J
O-V-N-V-O-R-V-O-O-O-O-V	4	O	V
O-V-N-V-O-V	3	O	V
O-V-N-V-O-V-O-V-L-V	5	O	V
O-V-N-V-O-V-R	3	O	R
O-V-N-V-O-V-R-O-O-V-J	4	O	J
O-V-N-V-O-V-R-O-O-O-V	4	O	V
O-V-N-V-O-V-R-O-O-O-V-O-V-O	5	O	O
O-V-N-V-O-V-R-O-V	4	O	V
O-V-N-V-O-V-O-V-O	4	O	O
O-V-N-V-R-V-O-V-O	4	O	O
O-V-N-V-R-V-O-O-V	4	O	V
O-V-N-V-R-V-O-V-O-N-V-J	5	O	J
O-V-N-V-O-L-V-N-V-O-N	4	O	O-N
O-V-N-V-O-L-V-N-V-O-O	4	O	O-O
O-V-N-V-O-V-O-V	4	O	V
O-V-N-V-O-V-O-N-V-J	4	O	J
O-V-N-V-O-V-O-O-V-J	4	O	J
O-V-N-O-V-N-V-R-V	4	O	V
O-V-N-O-R-V-V-O	3	O	O
O-V-N-O-R-V-V-O-V-N	4	O	N
O-V-N-O-R-V-V-O-V-O	4	O	O
O-V-N-O-R-V-V-O-V-O-V-O-O-V-J	6	O	J
O-V-N-O-R-V-O	2	O	O
O-V-N-L-V-O-V-O-N	3	O	O-N
O-V-N-N-V	2	O	V
O-V-N-N-V	2	O	V
O-V-N-N-V-O-O-V	3	O	V
O-V-N-N-V-O	2	O	O
O-V-N-V-O-V-O	3	O	O
O-V-N-V-O-O-V-O-V-N	4	O	N
O-V-N-V-R-V-N-V	4	O	V
O-V-N-V-R-V-N-V-R-V-O-V-O	6	O	O
O-V-N-V-R-V-N-N-V-J	4	O	J
O-V-N-O-O-V-O-V-O-N	3	O	O-N
O-V-N-O-V-V-N	3	O	N
O-V-N-O-V-V-N-V-O	4	O	O
O-V-N-O-V-V-N-V-R	4	O	R
O-V-N-O-V-V-N-V-R-O-V	5	O	V
O-V-N-O-V-V-N-N-V-J	4	O	J
O-V-N-O-V-V-N-O-O-V-J	4	O	J
O-V-N-O-O-V-J	2	O	J
O-V-N-O-L-V-O-V-O-N	3	O	O-N
O-V-N-O-L-V-O-V-O-O	3	O	O-O
O-V-N-O-L-V-O-V-O-O-O-O-V-J	4	O	J
O-V-N-O-L-V-O-V-N-O-O-V-J	4	O	J
O-V-N-O-O-V-R-N-V-O-N	3	O	O-N
O-V-N-O-O-V-R-N-V-J-V	4	O	V
O-V-N-O-O-O-V	2	O	V
O-V-N-O-O-O-V-O-V-O	3	O	O
O-V-N-O-V-L-V-N-N-V-J	4	O	J
O-V-N-O-V-L-V-N-O-V-O-V	5	O	V
O-V-N-O-V-L-V-N-V	4	O	V
O-V-N-O-V-L-V-O	3	O	O
O-V-N-O-V-O	2	O	O
O-V-N-O-V-V-O-N	3	O	O-N
O-V-N-O-V-V-O-O	3	O	O-O
O-V-N-O-V-V-O-O-V-O-V-O-O-V-J	6	O	J
O-V-N-O-V-V-N	3	O	N
O-V-N-O-V-R-V	3	O	V
O-V-N-O-V-O-O-V	3	O	V
O-V-N-O-V-O-V-J	3	O	J
O-V-N-O-V-O-R-V-O	3	O	O
O-V-N-O-V-O-R-V-N	3	O	N
O-V-N-O-V-O-R-V-N-N-V-J	4	O	J
O-V-N-O-V-O-R-V-N-V-O-V-J	5	O	J
O-V-N-O-V-N-V-O-R	3	O	O-R
O-V-N-O-V-N-V-N-V	4	O	V
O-V-N-O-V-N-V-N-V-O-O	4	O	O-O
O-V-N-O-V-N-V-N-V-O-V-O-O-V-J	6	O	J
O-V-N-O-V-N-V-N-N-V-J	4	O	J
O-V-N-O-V-O-V-N	3	O	N
O-V-N-O-V-R-V-O-N-V-J	4	O	J
O-V-N-O-V-R-V-O-N-V	4	O	V
O-V-N-O-V-O-O-V-O	3	O	O
O-V-N-O-V-O-O-V-O	3	O	O
O-V-N-O-V-O-L-V	3	O	V
O-V-N-O-V	2	O	V
O-V-N-O-V-R-O-V-O-N	3	O	O-N
O-V-N-O-R-V-N-V-O-V-O-V-O-O-V-J	6	O	J
O-V-N-O-V-R-N-V-J	3	O	J
O-V-N-O-V-R	2	O	R
O-V-N-O-V-N-L-V-N-V	4	O	V
O-V-N-O-V-N-V	3	O	V
O-V-N-J-V-O-R-V-O-V-J-O-O-V-J	5	O	J
O-V-N-V-O	2	O	O
O-V-N-V-L-L-V-N-V-O-N	4	O	O-N
O-V-V-L-V	3	O	V
O-V-O-V	2	O	V
O-V-O-V-O-V-R-V-N	4	O	N
O-V-O-V-J-V	3	O	V
O-V-O-V-N-V	3	O	V
O-V-O-V-O-V	3	O	V
O-V-O-V-O-V	3	O	V
O-V-O-V-O-V-N	3	O	N
O-V-O-V-N-O-V	3	O	V
O-V-O-V-N-O-V-N	3	O	N
O-V-O-V-R-O-N-V-O	3	O	O
O-V-O-V-R-O-N-V-J	3	O	J
O-V-O-V-R-O	2	O	R-O
O-V-O-V-O-N	2	O	O-N
O-V-O-V-O	2	O	O
O-V-O-V-L-V-O-O-V	4	O	V
O-V-O-V-N	2	O	N
O-V-O-V-R-V-L-V-O-V-J-V	6	O	V
O-V-O-V-R-V-O-V	4	O	V
O-V-O-V-R-V-O-O-V	4	O	V
O-V-O-V-R-V-O-N-V-O	4	O	O
O-V-O-V-R-V-O-N-V-O-V	5	O	V
O-V-O-V-R-V-O-N-V-J	4	O	J
O-V-O-V-R-V-O-V	4	O	V
O-V-O-V-R-V-O	3	O	O
O-V-O-V-R-V-O-N-V-J	4	O	J
O-V-O-V-R-V-O-V-O-V-J	5	O	J
O-V-O-V-O-O	2	O	O-O
O-V-O-V-O-O-O-O-V-J	3	O	J
O-V-O-O-V	2	O	V
O-V-O-V-R-V-O-N-V-O	4	O	O
O-V-O-V-R-V-O-N-V-O-V-O-V-J	6	O	J
O-V-O-V-O-O-V	3	O	V
O-V-O-V-O-O-V	3	O	V
O-V-O-V-O-N-V-J	3	O	J
O-V-O-R-V-O-V	3	O	V
O-V-O-O-O-V-J	2	O	J
O-V-O-O-O-O-V	2	O	V
O-V-O-V-V	3	O	V
O-V-O-V-V-N-O-O-V-J	4	O	J
O-V-O-V-V-O	3	O	O
O-V-O-V-V-O-O-V	4	O	V
O-V-O-V-V-O-O-O-V-J	4	O	J
O-V-O-V-L-V	3	O	V
O-V-O-V-L-V	3	O	V
O-V-O-V-O-V	3	O	V
O-V-O-V-O-V-O-O-V	4	O	V
O-V-O-V-O-N-V-O	3	O	O
O-V-O-V-N-V-O-V	4	O	V
O-V-R	1	O	R
O-V-R	1	O	R
O-V-R	1	O	R
O-V-R-V	2	O	V
O-V-R-V-O-V-L-L-V-N	4	O	N
O-V-R-V-O-V-L	3	O	L
O-V-R-V-O-V-V-O	4	O	O
O-V-R-V-O-V-L-V	4	O	V
O-V-R-V-O-V-L-V-O-V-O-O-V-J	6	O	J
O-V-R-V-O-V-L-V-V-O	5	O	O
O-V-R-V-O-V-N	3	O	N
O-V-R-V-O-V-N-O-L-V-J	4	O	J
O-V-R-V-O-O-V-J-V-O	4	O	O
O-V-R-V-O-O-V-J	3	O	J
O-V-R-V-O-O-V-J-O-V	4	O	V
O-V-R-V-O-O-V-J-O-O-V-J	4	O	J
O-V-R-V-O-V-L-V-J	4	O	J
O-V-R-V-O-V-N-V-O-V-O	5	O	O
O-V-R-V-O-N-V-J-O	3	O	J-O
O-V-R-V-O-V-N-V-O	4	O	O
O-V-R-V-O-R-V-N-N-V	4	O	V
O-V-R-V-O-R-V-O	3	O	O
O-V-R-V-O	2	O	O
O-V-R-V-O-V-O-N-V	4	O	V
O-V-R-V-O-V-O-N-V-O-V-O-V-O-O-V-J	7	O	J
O-V-R-V-O-V-O	3	O	O
O-V-R-V-O-V-R-V-O-V-O	5	O	O
O-V-R-V-O-N-V-J-V	4	O	V
O-V-R-V-O-N-V-O-O	3	O	O-O
O-V-R-V-O-N-V-J	3	O	J
O-V-R-V-O-V-O-O	3	O	O-O
O-V-R-V-O-V-O-O-V-L-V-O-O	5	O	O-O
O-V-R-V-O-V-O-O-V-L-N-V-O-O	5	O	O-O
O-V-R-V-O-V-O-O-V-L-N-V-J	5	O	J
O-V-R-V-O-V-O	3	O	O
O-V-R-V-O-V-O	3	O	O
O-V-R-V-O-V-O-V-R-N-V-J	5	O	J
O-V-R-V-O-V-O-V-O-N	4	O	O-N
O-V-R-V-O-V-O-V-R-V-O-V-O	6	O	O
O-V-R-V-O-V-O-V-O-V-O-O-V-J	6	O	J
O-V-R-V-O-V-O-O-V	4	O	V
O-V-R-V-O-V-O-N-V-O-V-O	5	O	O
O-V-R-V-O-V-O-N-V-J	4	O	J
O-V-R-V-O-V-O-V-L-V-O	5	O	O
O-V-R-V-O-V-O-V-L-V-O-V-J-V	7	O	V
O-V-R-V-O-V-O-O-O-O-V	4	O	V
O-V-R-V-O-V-V-O-V-O	5	O	O
O-V-R-V-O-L-V-O	3	O	O
O-V-R-V-L-V-O-V-O-V-J-V	6	O	V
O-V-R-V-L-V-O-V-O-V-N-N-V-O-O	6	O	O-O
O-V-R-V-L-V-O-V-O-V-O	5	O	O
O-V-R-V-L-V-N-N-V	4	O	V
O-V-R-V-L-V-N-O-V-J-O-O-V-J	5	O	J
O-V-R-V-L-V-O-V-O	4	O	O
O-V-R-V-L-V-O-V-O-V-O-O-V-J	6	O	J
O-V-R-V-L-V-O-V-O-O-V	5	O	V
O-V-R-V-L-V-O	3	O	O
O-V-R-V-L-V-O-N-V-J-V	5	O	V
O-V-R-V-L-V-O-N-V-J	4	O	J
O-V-R-V-L-V-O-N-V-J	4	O	J
O-V-R-V-L-L-V-O-O	3	O	O-O
O-V-R-V-L-L-V-O-O-V-O-V-O-O-V-J	6	O	J
O-V-R-V-L-L-V-L-V-O-V-O-V-O	6	O	O
O-V-R-V-L-L-V-L-V-O-N	4	O	O-N
O-V-R-V-L-L-V-L-V-O-R-V-N-N	5	O	N-N
O-V-R-V-L-L-V-L	3	O	L
O-V-R-V-L-L-V-L-N-V-O-O	4	O	O-O
O-V-R-V-L-L-V-L-N-V-J	4	O	J
O-V-R-V-L-V-O-V-O-N	4	O	O-N
O-V-R-V-L-V-O-V-O-V-O-O-V-J	6	O	J
O-V-R-V-N-V-O-N-V-O-V-O-N	5	O	O-N
O-V-R-V-N-V-O-N-V-O-V-O	5	O	O
O-V-R-V-N-V-O-N-V-O-N-V-J	5	O	J
O-V-R-V-N-V-O-R	3	O	O-R
O-V-R-V-N-V-O-R-V-O	4	O	O
O-V-R-V-N-V-O-R-V-O-V-O-O-V-J	6	O	J
O-V-R-V-N-V-O-V-J-V	5	O	V
O-V-R-V-N-N-V-O-V-J-V	5	O	V
O-V-R-V-N-V-R-O-V-O-V	5	O	V
O-V-R-V-N-O-V-N	3	O	N
O-V-R-V-N-O-O-V	3	O	V
O-V-R-V-N-V-O-R-V-O	4	O	O
O-V-R-V-N-V-V-O-V-L-N-V-J	6	O	J
O-V-R-V-N-V-V-O	4	O	O
O-V-R-V-N-V-V-O-V-O-O-V-J	6	O	J
O-V-R-V-N-V-J-V	4	O	V
O-V-R-V-N-V-J-V-L-N-V-J	5	O	J
O-V-R-V-N-V-N-V-J-V	5	O	V
O-V-R-V-N-V-R-N-V-L-N-V-J	5	O	J
O-V-R-V-N-V-J-V	4	O	V
O-V-R-V-N-O-V-O	3	O	O
O-V-R-V-O-V-O	3	O	O
O-V-R-V-O-V-O-N-V-J	4	O	J
O-V-R-V-O-V-O-V-O	4	O	O
O-V-R-V-O-L-V-O-V-J-V	5	O	V
O-V-R-V-O-V-N-O	3	O	N-O
O-V-R-V-O-V-N-O-V-O-V-O-V-O-O-V-J	7	O	J
O-V-R-V-O-V-L	3	O	L
O-V-R-V-O-V-L	3	O	L
O-V-R-V-O-O-V-N-V-J	4	O	J
O-V-R-V-O-V-O-O-V-O	4	O	O
O-V-R-V-O-V-O-O-V-O-V-O-O-V-J	6	O	J
O-V-R-V-O-V	3	O	V
O-V-R-V-O-V-O	3	O	O
O-V-R-V-O-V-O-V-O-N-V-J	5	O	J
O-V-R-V-O-V-N-V-O-V-O-O-V-J	6	O	J
O-V-R-V-O-V-J	3	O	J
O-V-R-V-O	2	O	O
O-V-R-V-O-V-O-V-J-V	5	O	V
O-V-R-V-O-V-N-V-O	4	O	O
O-V-R-V-O-V-N	3	O	N
O-V-R-V-O-V-N-V-R-V-O-V-O	6	O	O
O-V-R-V-O-V-N-V-O-V-J	5	O	J
O-V-R-V-O-V-N-V-O-V-R-V-O-V-J-V	8	O	V
O-V-R-V-O-V-R-V-O-V-N-V-J-V	7	O	V
O-V-R-V-O-V-R-V-O-V-O	5	O	O
O-V-R-V-O-R-V-O	3	O	O
O-V-R-V-O-R-V-O-V	4	O	V
O-V-R-V-O-R-V-O-V-R-V-O-V-O	6	O	O
O-V-R-V-O-R-V-O-V-R-V-O-O-V	6	O	V
O-V-R-V-O-R-V-O-O-V-O-V-O-O-V-J	6	O	J
O-V-R-V-O-R-V-N-V-O-N	4	O	O-N
O-V-R-V-O-V-O-V-N-V-L	5	O	L
O-V-R-V-O-V	3	O	V
O-V-R-V-O-O-V	3	O	V
O-V-R-V-O-N-V-O	3	O	O
O-V-R-V-O-V-O	3	O	O
O-V-R-V-O-V-O-V-O-N	4	O	O-N
O-V-R-V-O-V-O-V-R-V-O-V-N-V-J-V	8	O	V
O-V-R-V-O-V-O-V-R-V-O-V-O	6	O	O
O-V-R-V-O-V-O-V-O-O	4	O	O-O
O-V-R-V-O-V-O-V-O-O-O-V	5	O	V
O-V-R-V-O-V-O-N-V-J	4	O	J
O-V-R-O-V-N-V	3	O	V
O-V-R-O-V-L-V-J	3	O	J
O-V-R-O-V-N	2	O	N
O-V-R-O-V-N	2	O	N
O-V-R-V-O	2	O	O
O-V-R-V-J-V-O-V-O-R	4	O	O-R
O-V-R-V-N-V-J-N-V-O	4	O	O
O-V-R-V-N-V-J-V	4	O	V
O-V-R-V-N-J-V	3	O	V
O-V-R-V-N-V-O	3	O	O
