lexeme_russian	number_syllables	onset	coda
O-V-W-V-N-N-V-J-V	4	O	V
O-V-W-V-N-N-V-O-O-N-V-J	4	O	J
O-V-W-V-N-N-V-O-O	3	O	O-O
O-V-W-V-N-N-V-J	3	O	J
O-V-W-V-N-V-W-V-O-O-V	5	O	V
O-V-W-V-N-V-W-V-N-V-V	6	O	V
O-V-W-V-N-O-V-O	3	O	O
O-V-W-V-N-O-V-O	3	O	O
O-V-W-V-N-O-V-W-V-O	4	O	O
O-V-W-V-O-V-O	3	O	O
O-V-W-V-O-V-O	3	O	O
O-V-W-V-O-N-V-O	3	O	O
O-V-W-V-O-V-L	3	O	L
O-V-W-V-O-V-O-V	4	O	V
O-V-W-V-O	2	O	O
O-V-W-L-V-O-N-V-O	3	O	O
O-V-W-L-V-O-O-W-V-W-V-O	4	O	O
O-V-W-L-V-O	2	O	O
O-V-W-L-V-O-O-V	3	O	V
O-V-W-L-V-V-O	3	O	O
O-V-W-V-O	2	O	O
O-V-W-V-O	2	O	O
O-V-W-V-O-V-O	3	O	O
O-V-W-V-O-V-O	3	O	O
O-V-W-V-O-V-O-O-V	4	O	V
O-V-W-V-O-O-V-W-V-J	4	O	J
O-V-W-V-O-V-O	3	O	O
O-V-W-V-O-V-O-N-V-J	4	O	J
O-V-W-V-O-V-R	3	O	R
O-V-W-V-J-V-W-V-O	4	O	O
O-V-W-V-J-V-N-N-V-N-V	5	O	V
O-V-W-V-O-V-O	3	O	O
O-V-W-V-O-V-O-O-V	4	O	V
O-V-W-V-O-O-V	3	O	V
O-V-W-V-O-V-O-N-V-J	4	O	J
O-V-W-V-O-R-V-O-O-N-V-J	4	O	J
O-V-W-V-J	2	O	J
O-V-W-V-J-N-V-O	3	O	O
O-V-W-V-L-O-O-O-V-J	3	O	J
O-V-W-V-L-N-V-W-V-O-O-V	5	O	V
O-V-W-V-L-V-O-V	4	O	V
O-V-W-V-L-V-O	3	O	O
O-V-W-V-L-V-O-O-V	4	O	V
O-V-W-V-L-O-V	3	O	V
O-V-W-V-L-N-V-O	3	O	O
O-V-W-V-L-N-V-O-V-O	4	O	O
O-V-W-V-R-V-O-V-W-V-O	5	O	O
O-V-W-V-R-V-O-V-W-V-O-O-V	6	O	V
O-V-W-V-R-O-V-W-V-O	4	O	O
O-V-W-V-R-V-W-V-O	4	O	O
O-V-W-V-R-V-W-O-O-V	4	O	V
O-V-W-V-R-V-W-V-W-V-O	5	O	O
O-V-W-V-R-V-O-V-O	4	O	O
O-V-W-V-R-V-O	3	O	O
O-V-W-V-R-V-O-V-O	4	O	O
O-V-W-V-R-V-O-V-O-O-V	5	O	V
O-V-W-V-R-V-O-L-V-W-V-O-O	5	O	O-O
O-V-W-V-R-V-O-L-V-W-V-J	5	O	J
O-V-W-V-R-V-O-N-V-O	4	O	O
O-V-W-V-R-V-O-N-V-J	4	O	J
O-V-W-V-R-V-O-V-O	4	O	O
O-V-W-V-R-V-O-V-O-O-V	5	O	V
O-V-W-V-R-V-O-V-O	4	O	O
O-V-W-V-R-O-V-O	3	O	O
O-V-W-R-V-O-O-V-W-V-O	4	O	O
O-V-W-R-V-O	2	O	O
O-V-W-R-V-O-V-O	3	O	O
O-V-W-R-V-O-V-O-O-V	4	O	V
O-V-W-R-V-O-O-V-O	3	O	O
O-V-W-R-V-O-O-V-O-O-V	4	O	V
O-V-W-R-V-O-O-V-N-V-V	5	O	V
O-V-W-R-V-N-V-N-V-O	4	O	O
O-V-W-R-V-N-V-N-N-V-J	4	O	J
O-V-W-R-V-N-V-N-O-V-O	4	O	O
O-V-W-O-V-O-N-V-W-N-V-O-O	4	O	O-O
O-V-W-O-V-O-N-V-W-N-V-J	4	O	J
O-V-W-O-V-N-V-O-O-N-V-O-O	4	O	O-O
O-V-W-O-V-N-V-O-O-N-V-J	4	O	J
O-V-W-O-V-O-V-O-N-V-J	4	O	J
O-V-W-O-O-V-O-V-O	3	O	O
O-V-W-O-O-V-O-V-W-V-O	4	O	O
O-V-W-O-O-V-W-V-O	3	O	O
O-V-W-O-O-V-N-V-O	3	O	O
O-V-W-O-O-V-N-O-V-O-O-V-J	4	O	J
O-V-W-O-O-V-N-O-V-O-O-W-V	4	O	V
O-V-W-O-O-R-V-O-V-O	3	O	O
O-V-W-O-O-R-V-O-V-O-O-V	4	O	V
O-V-W-O-V-O-V	3	O	V
O-V-W-O-V-O-V-N-V	4	O	V
O-V-W-O-V-R	2	O	R
O-V-W-O-V-R-V-N-V-V	5	O	V
O-V-W-O-V-R-V-O-V-L-N-V-J	5	O	J
O-V-W-O-V-R-V-O	3	O	O
O-V-W-O-V-R-V-O-O-V	4	O	V
O-V-W-O-V-R-N-V-R-V-O-V-O-V-J-V	7	O	V
O-V-W-O-V-R-N-V-J	3	O	J
O-V-W-O-V-R-V-J-V-N-V-O-O	5	O	O-O
O-V-W-O-V-R-V-O	3	O	O
O-V-W-O-V-R-V-O-O-V	4	O	V
O-V-W-V-O-V-W-V-O	4	O	O
O-V-W-V-O-V-O	3	O	O
O-V-W-V-W-V-O	3	O	O
O-V-W-V-W-V-O-O-V	4	O	V
O-V-W-V-O-V-N-V-O	4	O	O
O-V-W-V-O-V-R-O-V-O	4	O	O
O-V-W-V-O-V-R-O-V-W-V-O	5	O	O
O-V-W-V-O-V-R-V-O	4	O	O
O-V-W-V-O-R-V-O	3	O	O
O-V-W-V-O-V-N-V-O	4	O	O
O-V-W-V-L-V-W-L-V-W-V-O	5	O	O
O-V-W-V-L-V-O-V-O	4	O	O
O-V-W-V-L-V-N-V-O	4	O	O
O-V-W-V-N-V-R-V-O	4	O	O
O-V-W-V-N-V-R-O-N-V-O	4	O	O
O-V-W-V-N-V-R-V-O	4	O	O
O-V-W-V-N-V-R-V-O	4	O	O
O-V-W-V-N-V-N-V-O	4	O	O
O-V-W-V-O-V-O-O	3	O	O-O
O-V-W-V-R-V-O-O-V-O	4	O	O
O-V-W-V-R-V-O-V-O	4	O	O
O-V-W-V-O-V-O	3	O	O
O-V-W-V-O-V-O-O-V	4	O	V
O-V-W-V-O-O-V-O-V-W-V-O	5	O	O
O-V-W-V-O-O-R-V-O-V-O	4	O	O
O-V-W-V-O-V-O-O-V-O	4	O	O
O-V-W-V-O-V-O-O-V-W-V-O	5	O	O
O-V-W-V-O-V-O-O-V-O	4	O	O
O-V-W-V-O-R-V-O-V-W-V-O	5	O	O
O-V-W-V-O-O-V-O	3	O	O
O-V-W-V-O	2	O	O
O-V-W-V-O-W-V-O-O-V	4	O	V
O-V-W-V-O-V-O	3	O	O
O-V-W-V-O-V-O-O-V	4	O	V
O-V-W-V-O-V	3	O	V
O-V-W-V-O-V-N-V-V	5	O	V
O-V-W-V-O-V-N-N-V-J	4	O	J
O-V-W-V-O-V-O	3	O	O
O-V-W-V-O-V-O-O-V	4	O	V
O-V-W-V-O-O-V	3	O	V
O-V-W-V-O-V-W-V-O	4	O	O
O-V-W-V-O-V-W-V-O-O-V	5	O	V
O-V-W-V-L-V-O	3	O	O
O-V-W-V-N-V-O	3	O	O
O-V-O-V-W-O-V-O	3	O	O
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-O-V	3	O	V
O-V-O-V-O-O-V	3	O	V
O-V-O-V-L-O-V-O	3	O	O
O-V-O-V-N-V-O	3	O	O
O-V-O-V-N-V-O	3	O	O
O-V-O-V-N-V-O-O-V	4	O	V
O-V-O-V-N-O-V	3	O	V
O-V-O-V-N-O-V	3	O	V
O-V-O-V-N-O-O-W-V	3	O	V
O-V-O-V-N-V-J	3	O	J
O-V-O-V-N-V-O	3	O	O
O-V-O-V-N-V-O	3	O	O
O-V-O-V-N	2	O	N
O-V-O-V-R-O-V-W-V-O	4	O	O
O-V-O-V-O-V-N-V-V	5	O	V
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-N-V-O	3	O	O
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-V-N-V-V	5	O	V
O-V-O-V-O-O-V-R-N-V-J	4	O	J
O-V-O-V-O	2	O	O
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-V-L	3	O	L
O-V-O-V-O-V-L-N-V-J	4	O	J
O-V-O-V-O-N-V-O	3	O	O
O-V-O-V-O-O-V-J	3	O	J
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-W-V-O	4	O	O
O-V-O-L-V-O-V-W-V-O	4	O	O
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-W-V-O	4	O	O
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-O-V-L	4	O	L
O-V-O-L-V-O-V-O-V-L-N-V-J	5	O	J
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-O-O-V	4	O	V
O-V-O-L-V-O-V-O-O-V	4	O	V
O-V-O-L-V-O-V-J-V-N-V-O-O	5	O	O-O
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-O-O-V	4	O	V
O-V-O-L-V-O-V-N-V-V	5	O	V
O-V-O-L-V-O-V-N-N-V-J	4	O	J
O-V-O-L-V-N-V-O-O-V	4	O	V
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-O	3	O	O
O-V-O-L-V-O-V-O-O-V	4	O	V
O-V-O-L-V-O-V-W-V-O	4	O	O
O-V-O-N-V-O	2	O	O
O-V-O-N-V-O-O-V	3	O	V
O-V-O-N-V-W-V-O-O-V	4	O	V
O-V-O-N-V-W-V-O	3	O	O
O-V-O-N-V-O	2	O	O
O-V-O-N-V-V-O	3	O	O
O-V-O-N-V-O-V-O-O	3	O	O-O
O-V-O-N-V-O-V-J	3	O	J
O-V-O-N-V-O	2	O	O
O-V-O-N-V-O-O-V	3	O	V
O-V-O-N-V-O-V-O-O-V	4	O	V
O-V-O-V-W-V-R-V-W-V-O	5	O	O
O-V-O-V-W-V-R-V-O	4	O	O
O-V-O-V-W-V-R-O-V	4	O	V
O-V-O-V-W-V-R-V-O-N-V-J	5	O	J
O-V-O-V-O-V-O-V-O	4	O	O
O-V-O-V-O-V	3	O	V
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-O-V	3	O	V
O-V-O-V-O-N-V-J	3	O	J
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-V-O-O-V	4	O	V
O-V-O-V-O-V	3	O	V
O-V-O-V-O-V-J	3	O	J
O-V-O-V-L-V-W-N-V-J	4	O	J
O-V-O-V-L-V-W-O-V-N-V	5	O	V
O-V-O-V-L-V-W-V	4	O	V
O-V-O-V-L-V-O-V-O	4	O	O
O-V-O-V-L-V-O-V-O	4	O	O
O-V-O-V-L-V-O-V-O	4	O	O
O-V-O-V-N	2	O	N
O-V-O-V-N-N-V-J	3	O	J
O-V-O-V-N-O-V-O	3	O	O
O-V-O-V-N-O-V-O	3	O	O
O-V-O-V-N-V	3	O	V
O-V-O-V-N-V-O	3	O	O
O-V-O-V-N-V	3	O	V
O-V-O-V-N-V-L-O-V	4	O	V
O-V-O-V-N-V-O	3	O	O
O-V-O-V-N-V-O	3	O	O
O-V-O-V-N-V-O-O-V	4	O	V
O-V-O-V-R-V-O	3	O	O
O-V-O-V-R-O-V-O-O-V	4	O	V
O-V-O-V-R-V-W-V-O	4	O	O
O-V-O-V-R-V-L-V-O	4	O	O
O-V-O-V-R-V-L-V-J	4	O	J
O-V-O-V-R-V-O	3	O	O
O-V-O-V-R-L-V-N-V-O	4	O	O
O-V-O-V-R-V-O-O-O-V	4	O	V
O-V-O-V-R-V-O-V-O-O-V	5	O	V
O-V-O-V-O-O	2	O	O-O
O-V-O-V-O-O-V-W-V-O	4	O	O
O-V-O-V-O-O-V-O	3	O	O
O-V-O-V-O-O-N-V-J	3	O	J
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-W-V-R-V-W-V-O	5	O	O
O-V-O-R-V-N-O-V-O-O-V-W-V	5	O	V
O-V-O-R-V-N-V-O-N-V-O	4	O	O
O-V-O-R-V-N-V-O-N-V-J	4	O	J
O-V-O-R-V-N-V-O-R-V-N-V	5	O	V
O-V-O-R-V-O	2	O	O
O-V-O-R-V-O-V-L-N-V-J	4	O	J
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-V-N-V-V	5	O	V
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-N-V-J	3	O	J
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-O-V-O	3	O	O
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-V-O-O-V	4	O	V
O-V-O-R-V-N-V-O	3	O	O
O-V-O-R-V-N-V-O	3	O	O
O-V-O-R-V-N-V-O-O-V	4	O	V
O-V-O-R-V-O-O-V	3	O	V
O-V-O-R-V-O-O-V	3	O	V
O-V-O-R-V-O	2	O	O
O-V-O-R-V-O-O-V	3	O	V
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-N-V-O-O	3	O	O-O
O-V-O-R-V-N-V-O-N-V-O-V-O	5	O	O
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-V-O-O-V	4	O	V
O-V-O-R-V-N	2	O	N
O-V-O-R-V-N-V-O	3	O	O
O-V-O-R-V-N-N-V-J	3	O	J
O-V-O-R-V-N-O-V-O	3	O	O
O-V-O-R-V-N-V-O-V-O	4	O	O
O-V-O-R-V-N-V-O-V-W-V-O	5	O	O
O-V-O-R-V-O-V-O-V-W-V-O	5	O	O
O-V-O-R-V-O-V-O-V-O	4	O	O
O-V-O-R-V-O-V-L-V-J	4	O	J
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-V-O-O-V	4	O	V
O-V-O-R-V-O-V-N-V-V	5	O	V
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-V-O-O-V	4	O	V
O-V-O-R-V-O-V-O-O-V	4	O	V
O-V-O-R-V-O-V-O-O-V	4	O	V
O-V-O-R-V-O-O-V	3	O	V
O-V-O-R-V-O-N-V-O	3	O	O
O-V-O-R-V-O-N-V-O	3	O	O
O-V-O-R-V-O-V-O-N-V-J	4	O	J
O-V-O-R-V-O-O-V-O	3	O	O
O-V-O-R-V-O-O-V-O	3	O	O
O-V-O-R-V-O-O-V-O	3	O	O
O-V-O-R-V-O-O-N-V-O	3	O	O
O-V-O-R-V-O-O	2	O	O-O
O-V-O-R-V-O-O-O-V	3	O	V
O-V-O-R-V-O-V-O	3	O	O
O-V-O-R-V-O-N-V-O	3	O	O
O-V-O-V-O-V-O-V-L	4	O	L
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-O-V	3	O	V
O-V-O-V-L-V-W-V-O	4	O	O
O-V-O-V-L-V-O	3	O	O
O-V-O-V-O-O-V-O	3	O	O
O-V-O-V-O-V-R-V-O	4	O	O
O-V-O	1	O	O
O-V-O	1	O	O
O-V-O-V-W-V-L-O-V-O	4	O	O
O-V-O-V-W-V-L-O-V-O-V	5	O	V
O-V-O-V-W-V-O	3	O	O
O-V-O-V-W-V-O-O-V	4	O	V
O-V-O-V-W-V-O	3	O	O
O-V-O-V-W-V-O-O-V	4	O	V
O-V-O-V-W-L-V-N-V-V	5	O	V
O-V-O-V-W-L-V-N-N-V-O-O	4	O	O-O
O-V-O-V-W-L-V-N-N-V-J	4	O	J
O-V-O-V-W-L-V-N-N-V-J	4	O	J
O-V-O-V-W-L-V-W-V-O	4	O	O
O-V-O-V-W-L-V-O	3	O	O
O-V-O-V-W-L-V-J-V-O-V-J	5	O	J
O-V-O-V-W-N-V	3	O	V
O-V-O-V-O-R-V	3	O	V
O-V-O-V-O-R-V-O	3	O	O
O-V-O-V-O-R-V-O-V-O-O-V-J	5	O	J
O-V-O-V-O-R-V-O-O-V	4	O	V
O-V-O-V-O-O-V-O-N-V-J	4	O	J
O-V-O-V-L-O-L-V-W-V-O	4	O	O
O-V-O-V-R-V-O	3	O	O
O-V-O-V-R-V-O	3	O	O
O-V-O-V-R-V-O	3	O	O
O-V-O-V-R-V-O	3	O	O
O-V-O-V-R-V-O-V-O	4	O	O
O-V-O-V-R-V-O-N-V-J	4	O	J
O-V-O-V-O-V-L	3	O	L
O-V-O-V-O-V-L-N-V-O-V	5	O	V
O-V-O-V-O-L-V-W-V-O-O	4	O	O-O
O-V-O-V-O-L-V-W-V-J	4	O	J
O-V-O-V-O-N-V-J	3	O	J
O-V-O-V-O	2	O	O
O-V-O-V-O	2	O	O
O-V-O-V-O	2	O	O
O-V-O-V-O-V	3	O	V
O-V-O-V-O-O-V	3	O	V
O-V-O-V-J-V-N-V-V	5	O	V
O-V-O-O-V-W-V-O	3	O	O
O-V-O-O-V-W-V-O-O-V	4	O	V
O-V-O-O-V-W-O-V	3	O	V
O-V-O-O-V-W-L-V-O	3	O	O
O-V-O-O-V-W-L-V-O-O-V	4	O	V
O-V-O-O-V-O-R-V-W-V-O	4	O	O
O-V-O-O-V-O-R-V-W-V-O-O-V	5	O	V
O-V-O-O-V-L-O-V-W-V-O	4	O	O
O-V-O-O-V-O-V-N-N-V-J	4	O	J
O-V-O-O-V-O-V-O	3	O	O
O-V-O-O-V-O-V-R-V-O	4	O	O
O-V-O-O-V-O-V-O	3	O	O
O-V-O-O-V-L	2	O	L
O-V-O-O-V-L-V-W-V-O	4	O	O
O-V-O-O-V-L-V-O	3	O	O
O-V-O-O-V-L-V-O	3	O	O
O-V-O-O-V-L-O-V	3	O	V
O-V-O-O-V-L-O-V-O	3	O	O
O-V-O-O-V-R-V-O-N-V-O	4	O	O
O-V-O-O-V-R-V-O-N-V-J	4	O	J
O-V-O-O-V-R-V-O-V-W-V-O	5	O	O
O-V-O-O-V-W-V-O	3	O	O
O-V-O-O-V-W-V-O-O-V	4	O	V
O-V-O-O-V-W-O-V	3	O	V
O-V-O-O-V-W-N-V-J	3	O	J
O-V-O-O-V-R-V-N-V-V	5	O	V
O-V-O-O-V-R-V-O	3	O	O
O-V-O-O-V-R-V-O-O-V	4	O	V
O-V-O-O-V-O-V-V	4	O	V
O-V-O-O-V-O	2	O	O
O-V-O-O-V-O-O-V	3	O	V
O-V-O-O-L-V-O-N-V-O	3	O	O
O-V-O-O-L-V-O-N-V-J	3	O	J
O-V-O-O-V-O-R-V-O	3	O	O
O-V-O-O-V-O-R-V-O-O-V	4	O	V
O-V-O-O-V-O-R-V-O	3	O	O
O-V-O-O-V-O-R-V-O-O-V	4	O	V
O-V-O-O-V-J-V-O-N-V-J	4	O	J
O-V-O-O-V-J	2	O	J
O-V-O-O-V-J-O-V	3	O	V
O-V-O-O-V-J-O-V-O	3	O	O
O-V-O-O-V-L-O-V-O	3	O	O
O-V-O-O-V-L-O-O-V	3	O	V
O-V-O-O-V-R	2	O	R
O-V-O-O-V-R-V	3	O	V
O-V-O-O-V-R-V-O-O-V-J	4	O	J
O-V-O-O-V-R-O-V	3	O	V
O-V-O-O-V-R-N-V-J	3	O	J
O-V-O-O-V-R-V-O-N-V-O	4	O	O
O-V-O-O-V-R-V-O-N-V-J	4	O	J
O-V-O-O-V-R-V-O-V-O	4	O	O
O-V-O-O-V-R-V-O-V-O-V-O	5	O	O
O-V-O-O-V-R-V-O-V-O-N-V-J	5	O	J
O-V-O-O-V-R-O-V-O	3	O	O
O-V-O-O-V-R-O-V-O	3	O	O
O-V-O-O-V-R-O-V-O-V	4	O	V
O-V-O-O-V-O-V-N-V-W-V-O-O-V	6	O	V
O-V-O-O-V-O-V-N-V-O-O-V	5	O	V
O-V-O-O-V-O-V-O-O-V	4	O	V
O-V-O-O-R-V-O-V-W-V-O	4	O	O
O-V-O-O-R-V-O-V-O	3	O	O
O-V-O-O-R-V-O-O-V	3	O	V
O-V-O-O-R-V-W-V-O	3	O	O
O-V-O-O-R-V-W-V-O-O-V	4	O	V
O-V-O-O-R-V-O	2	O	O
O-V-O-O-R-V-O-V-O	3	O	O
O-V-O-O-R-V-O-V-O	3	O	O
O-V-O-O-R-V-O-O-V	3	O	V
O-V-O-O-R-V-O-N-V-O	3	O	O
O-V-O-O-R-V-O-N-V-J	3	O	J
O-V-O-O-V-O-V-O	3	O	O
O-V-O-W-V-O-V-N-N-V-J	4	O	J
O-V-O-W-V-O-O-V-O	3	O	O
O-V-O-W-V-L	2	O	L
O-V-O-W-V-L-V-W-V-O	4	O	O
O-V-O-W-V-L-V-W-V-O	4	O	O
O-V-O-W-V-L-V-W-V-O-O-V	5	O	V
O-V-O-W-V-L-V-O	3	O	O
O-V-O-W-V-L-V-O	3	O	O
O-V-O-W-V-L-V-O-O-V	4	O	V
O-V-O-W-V-L-O-V	3	O	V
O-V-O-W-V-L-N-V-J	3	O	J
O-V-O-W-V-L-O-V-O	3	O	O
O-V-O-W-V-N-V-W-V-O	4	O	O
O-V-O-W-V-R-V-W-V-O	4	O	O
O-V-O-W-V-R-V-W-V-O-O-V	5	O	V
O-V-O-W-V-R-V-O	3	O	O
O-V-O-W-V-R-V-O-O-V	4	O	V
O-V-O-W-V-O-O-V-L-N-V-J	4	O	J
O-V-O-W-V-O-O-V-N-N-V-J	4	O	J
O-V-O-W-V-O-O-V-N-N-V-J	4	O	J
O-V-O-W-V-O-V-W-V-O	4	O	O
O-V-O-W-V-O-V-N-V-V	5	O	V
O-V-O-W-V-O-V-N-O-O-W-V-N-N-V-O-O	5	O	O-O
O-V-O-W-V-O-V-N-O-O-W-V-N-N-V-J	5	O	J
O-V-O-W-V-O-O-V	3	O	V
O-V-O-W-V-V-W-V-O	4	O	O
O-V-O-W-V-N-V-O-N-V-J	4	O	J
O-V-O-W-V-R-O-V-O	3	O	O
O-V-O-W-V-R-O-V-O-O-V	4	O	V
O-V-O-W-V-R-O-N-V-O	3	O	O
O-V-O-W-V-R-O-N-V-O-O-V	4	O	V
O-V-O-W-V-R-O-V-N-N-V-O-O	4	O	O-O
O-V-O-W-V-R-O-V-N-N-V-J	4	O	J
O-V-O-W-V-R-N-V-O	3	O	O
O-V-O-W-V-R-N-V-O-O-V	4	O	V
O-V-O-W-V-R-O-O-V-O	3	O	O
O-V-O-W-V-R-O-O-V-O-V	4	O	V
O-V-O-W-V-R-O-O-O-V	3	O	V
O-V-O-W-V-R-O-O-V-W-V-O	4	O	O
O-V-O-W-V-R-O-V-O	3	O	O
O-V-O-W-V-R-O-O-V	3	O	V
O-V-O-W-V-R-O-V-O-N-V-J	4	O	J
O-V-O-W-V-R-O-V-W-V-O	4	O	O
O-V-O-W-V-R-O-V-W-V-O-O-V	5	O	V
O-V-O-W-V-R-O-V-W-V-O	4	O	O
O-V-O-W-V-R-O-V-W-V-O	4	O	O
O-V-O-W-V-R-O-V-O	3	O	O
O-V-O-W-V-O	2	O	O
O-V-O-W-V-O-V-L-N-V-O	4	O	O
O-V-O-W-V-O-V-L-N-V-J	4	O	J
O-V-O-W-V-O-V-O	3	O	O
O-V-O-W-V-O-V-O-O-V	4	O	V
O-V-O-W-V-O-O-V	3	O	V
O-V-O-W-V-O-N-V-J	3	O	J
O-V-O-W-V-O-V-O	3	O	O
O-V-O-W-V-O-V-O-O-V	4	O	V
O-V-O-W-V-O-V-O-N-V-J	4	O	J
O-V-O-W-V-O-O-V	3	O	V
O-V-O-W-V-O-R-V-N-N-V-J	4	O	J
O-V-O-W-V-O-V-W-V-O	4	O	O
O-V-O-W-V-O-V-W-V-O-O-V	5	O	V
O-V-O-W-V-V-O	3	O	O
O-V-O-W-O-O-V-O	2	O	O
O-V-O-W-O-O-V-O-N-V-J	3	O	J
O-V-O-W-V-W-V-O	3	O	O
O-V-O-W-V-W-V-O-O-V	4	O	V
O-V-O-W-V-W-O-V	3	O	V
O-V-O-W-V-O	2	O	O
O-V-O-W-V-O-V-O	3	O	O
O-V-O-W-V-O-V-O	3	O	O
O-V-O-W-V-O-V-O-O-V	4	O	V
O-V-O-W-V-O-V-O-O-V	4	O	V
O-V-O-W-V-O-N-V-O	3	O	O
O-V-O-W-V-O-N-V-O-O-V	4	O	V
O-V-O-W-V-O	2	O	O
O-V-O-W-V-O-O-V	3	O	V
O-V-O-W-V-O-N-V-O	3	O	O
O-V-O-W-V-O-N-V-O-V	4	O	V
O-V-O-W-V-O-N-V-O-V-O-O-V-J	5	O	J
O-V-O-W-V-O-N-V-O-V-O-O-W-V	5	O	V
O-V-O-W-V-O-N-V-J	3	O	J
O-V-O-W-V-O-N-V-J	3	O	J
O-V-O-W-V-O-N-V-O-O	3	O	O-O
O-V-O-W-V-O-N-V-J	3	O	J
O-V-O-W-V-O-N-V-J	3	O	J
O-V-O-W-V-O-V-O-O-V	4	O	V
O-V-O-W-V-O-O-V-W-V-O	4	O	O
O-V-O-W-V-L-V-W-V-O	4	O	O
O-V-O-W-V-N-O-V-O	3	O	O
O-V-O-W-V-N-O-V-O	3	O	O
O-V-O-W-V-N-V-O	3	O	O
O-V-O-W-V-N-V-O-O-V	4	O	V
O-V-O-W-V-N-O-V-W-V-O	4	O	O
O-V-O-W-V-R-V-O	3	O	O
O-V-O-W-V-O-V-O-N-V-J	4	O	J
O-V-O-W-V-O	2	O	O
O-V-O-W-V-O-O-V	3	O	V
O-V-O-W-V-O-V-N	3	O	N
O-V-O-W-L-V-O-O-N-V-O-O	3	O	O-O
O-V-O-W-L-V-O-O-N-V-J	3	O	J
O-V-O-W-V-O	2	O	O
O-V-O-W-V-O-V	3	O	V
O-V-O-W-V-O-V-O	3	O	O
O-V-O-W-V-O-O-V	3	O	V
O-V-O-W-V-O-N-V-O	3	O	O
O-V-O-W-V-O-N-V-J	3	O	J
O-V-O-W-V-O-N-V-J	3	O	J
O-V-O-W-V-O-O-V-O	3	O	O
O-V-O-W-V-O	2	O	O
O-V-O-W-V-O-V-O	3	O	O
O-V-O-W-V-O-O-V	3	O	V
O-V-O-W-V-O-N-V-J	3	O	J
O-V-O-W-V-O-O-V-O	3	O	O
O-V-O-W-V-J	2	O	J
O-V-O-W-V-L-V-O-V-W-V-O	5	O	O
O-V-O-W-V-L-V-O	3	O	O
O-V-O-W-V-L-V-O-V	4	O	V
O-V-O-W-V-L-V-O-V	4	O	V
O-V-O-W-V-L-V-O	3	O	O
O-V-O-W-V-R-V-O-V-W-V-O	5	O	O
O-V-O-W-V-R-V-O-V-W-V-O-O-V	6	O	V
O-V-O-W-V-R-N-V-J	3	O	J
O-V-O-W-V-R-V-O-V-O	4	O	O
O-V-O-W-V-R-V-O-V-O-O-V	5	O	V
O-V-O-W-V-R-V-O-N-V-O	4	O	O
O-V-O-W-V-R-V-O-N-V-O-V-O	5	O	O
O-V-O-W-V-R-V-O-N-V	4	O	V
O-V-O-W-V-R-V	3	O	V
O-V-O-W-V-O	2	O	O
O-V-O-W-V-O-V-O	3	O	O
O-V-O-W-V-W-V-O	3	O	O
O-V-O-W-V-W-V-O	3	O	O
O-V-O-W-V-W-V-O	3	O	O
O-V-O-W-V-W-V-O	3	O	O
O-V-O-W-V-O-V-O	3	O	O
O-V-O-W-V-O-V-O	3	O	O
O-V-O-W-V-O	2	O	O
O-V-O-W-V-O	2	O	O
O-V-O-W-V-O-V-O	3	O	O
O-V-O-W-V-O-V-O	3	O	O
O-V-O-W-V-O-V-O-O-V	4	O	V
O-V-O-W-V-O-O-V	3	O	V
O-V-O-W-V-O-N-V-O	3	O	O
O-V-O-W-V-O-N-V-J	3	O	J
